Policy_Company__Standard __%,Policy_Company__Preferred__%,Policy_Installment_Term__6__%,Policy_Installment_Term__12__%,Policy_Billing_Code__Direct Billed to Insured__%,Policy_Billing_Code__Premium Finance__%,Policy_Method_Of_Payment__Pre-paid__%,Policy_Method_Of_Payment__Installment__%,Vehicle_Territory__35__%,Vehicle_Territory__31__%,Vehicle_Territory__30__%,Vehicle_Territory__19__%,Vehicle_Territory__18__%,Vehicle_Territory__13__%,Vehicle_Territory__15__%,Vehicle_Territory__32__%,Vehicle_Territory__37__%,Vehicle_Territory__16__%,Vehicle_Territory__27__%,Vehicle_Territory__26__%,Vehicle_Territory__36__%,Vehicle_Territory__17__%,Vehicle_Territory__20__%,Vehicle_Territory__22__%,Vehicle_Performance__Standard__%,Vehicle_Performance__High__%,Vehicle_Performance__Intermediate__%,Vehicle_Performance__Sports Premium__%,Vehicle_Performance__Sports__%,Vehicle_Usage__Work    __%,Vehicle_Usage__Pleasure__%,Vehicle_Usage__Farm    __%,Vehicle_Usage__Business__%,Vehicle_Miles_To_Work,Vehicle_Age_In_Years__9__%,Vehicle_Age_In_Years__5__%,Vehicle_Age_In_Years__2__%,Vehicle_Age_In_Years__7__%,Vehicle_Age_In_Years__1__%,Vehicle_Age_In_Years__3__%,Vehicle_Age_In_Years__4__%,Vehicle_Age_In_Years__6__%,Vehicle_Age_In_Years__8__%,Driver_Total__1__%,Driver_Total__2__%,Driver_Total_Male__0__%,Driver_Total_Male__1__%,Driver_Total_Male__2__%,Driver_Total_Female__1__%,Driver_Total_Female__0__%,Driver_Total_Female__2__%,Driver_Total_Single__1__%,Driver_Total_Single__0__%,Driver_Total_Single__2__%,Driver_Total_Married__0__%,Driver_Total_Married__2__%,Driver_Total_Married__1__%,Driver_Total_Teenager_Age_15_19__0__%,Driver_Total_Teenager_Age_15_19__1__%,Driver_Total_Teenager_Age_15_19__2__%,Driver_Total_College_Ages_20_23__0__%,Driver_Total_College_Ages_20_23__1__%,Driver_Total_Young_Adult_Ages_24_29__1__%,Driver_Total_Young_Adult_Ages_24_29__0__%,Driver_Total_Young_Adult_Ages_24_29__2__%,Driver_Total_Low_Middle_Adult_Ages_30_39__0__%,Driver_Total_Low_Middle_Adult_Ages_30_39__2__%,Driver_Total_Low_Middle_Adult_Ages_30_39__1__%,Driver_Total_Middle_Adult_Ages_40_49__0__%,Driver_Total_Middle_Adult_Ages_40_49__1__%,Driver_Total_Middle_Adult_Ages_40_49__2__%,Driver_Total_Adult_Ages_50_64__0__%,Driver_Total_Adult_Ages_50_64__1__%,Driver_Total_Adult_Ages_50_64__2__%,Driver_Total_Senior_Ages_65_69__0__%,Driver_Total_Senior_Ages_65_69__1__%,Driver_Total_Senior_Ages_65_69__2__%,Driver_Total_Upper_Senior_Ages_70_plus__0__%,Driver_Total_Upper_Senior_Ages_70_plus__1__%,Driver_Total_Upper_Senior_Ages_70_plus__2__%,Vehicle_Youthful_Good_Student_Code__Not Eligible for Good Student Credit__%,Vehicle_Youthful_Good_Student_Code__Eligible for Good Student Credit    __%,Vehicle_Driver_Points__0__%,Vehicle_Driver_Points__1__%,Vehicle_Driver_Points__2__%,Vehicle_Driver_Points__3__%,Vehicle_Driver_Points__4__%,Annual_Premium,Loss_Amount,Driver_Total_College_Ages_20_23__2__%,Vehicle_Driver_Points__6__%,Driver_Total__3__%,Driver_Total_Single__3__%,Driver_Total_Married__3__%,Vehicle_Driver_Points__5__%,Vehicle_Driver_Points__7__%,Driver_Total__4__%,Driver_Total_Female__3__%,Driver_Total_Married__4__%,Driver_Total_Middle_Adult_Ages_40_49__3__%,Driver_Total_Adult_Ages_50_64__3__%,Driver_Total_Adult_Ages_50_64__4__%,Driver_Total_Low_Middle_Adult_Ages_30_39__3__%,Driver_Total_Male__3__%
93.10000000000001,6.9,96.14,3.8600000000000003,97.76,2.2399999999999998,50.56,49.44,24.88,42.04,17.119999999999997,0.5599999999999999,0.42,1.18,0.48,2.2800000000000002,2.04,0.8,4.06,1.1199999999999999,1.0,1.28,0.54,0.2,95.54,1.38,2.46,0.38,0.24,36.94,53.36,9.06,0.64,3.3916,53.66,6.419999999999999,5.34,6.460000000000001,3.4799999999999995,6.0,6.140000000000001,6.02,6.4799999999999995,87.94,12.0,47.04,52.26,0.7000000000000001,56.599999999999994,42.46,0.9400000000000001,23.1,76.42,0.48,39.28,8.84,51.839999999999996,95.78,4.12,0.1,95.12,4.72,7.5600000000000005,92.08,0.36,80.12,1.3,18.58,75.22,23.400000000000002,1.38,70.04,27.779999999999998,2.18,94.92,4.859999999999999,0.22,90.8,8.68,0.52,98.74000000000001,1.26,90.03999999999999,8.6,1.2,0.16,,1668126.92,818994.92,0.16,,0.04,,0.02,,,0.02,,0.02,,,,,
94.08,5.92,96.54,3.46,98.02,1.9800000000000002,48.68,51.32,25.4,42.32,16.34,0.36,0.58,1.18,0.6,2.16,2.3,0.7000000000000001,3.74,1.0,0.8200000000000001,1.4200000000000002,0.8999999999999999,0.18,95.26,1.4200000000000002,2.68,0.38,0.26,37.580000000000005,53.16,8.7,0.5599999999999999,3.3754,52.6,6.18,5.52,6.660000000000001,3.66,6.279999999999999,6.38,6.38,6.34,87.74,12.24,46.18,53.12,0.7000000000000001,56.04,43.1,0.86,23.72,75.74,0.54,39.019999999999996,9.16,51.82,95.92,4.02,0.06,95.36,4.52,7.06,92.4,0.54,79.78,1.4000000000000001,18.82,74.03999999999999,24.759999999999998,1.2,70.6,27.54,1.8599999999999999,94.78,4.9799999999999995,0.24,91.14,7.9799999999999995,0.88,98.54,1.46,90.28,8.02,1.54,0.12,0.02,1670393.88,1034302.2500000001,0.12,,0.02,,,0.02,,,,,,,,,
93.22,6.78,96.46000000000001,3.54,98.04,1.96,49.8,50.2,26.16,42.36,16.6,0.5,0.42,0.72,0.6,2.08,2.04,0.6799999999999999,3.9600000000000004,1.1400000000000001,0.7799999999999999,1.06,0.66,0.24,95.52000000000001,1.2,2.8400000000000003,0.32,0.12,36.120000000000005,53.900000000000006,9.16,0.8200000000000001,3.3314,54.17999999999999,6.460000000000001,5.12,6.819999999999999,3.58,5.8999999999999995,6.36,5.76,5.82,87.42,12.559999999999999,46.18,53.18000000000001,0.64,56.04,42.92,1.02,22.0,77.53999999999999,0.45999999999999996,37.54,9.66,52.800000000000004,96.06,3.92,0.02,95.54,4.3999999999999995,7.12,92.2,0.6799999999999999,79.84,1.38,18.78,75.1,23.14,1.76,70.89999999999999,27.200000000000003,1.9,93.52000000000001,6.3,0.18,90.82000000000001,8.58,0.6,98.82,1.18,90.18,8.24,1.28,0.27999999999999997,0.02,1657993.12,933195.48,0.06,,0.02,,,,,,0.02,,,,,,
93.67999999999999,6.32,96.14,3.8600000000000003,97.7,2.3,50.6,49.4,25.080000000000002,42.88,16.48,0.5599999999999999,0.45999999999999996,1.48,0.52,2.04,2.1,0.58,3.4799999999999995,0.9400000000000001,0.86,1.4000000000000001,0.9400000000000001,0.2,95.36,1.5,2.74,0.22,0.18,36.3,53.400000000000006,9.56,0.74,3.2606,53.959999999999994,6.64,5.779999999999999,6.18,3.54,5.16,6.0,6.04,6.7,88.98,11.020000000000001,47.58,51.980000000000004,0.44,56.720000000000006,42.559999999999995,0.72,22.919999999999998,76.7,0.38,38.64,8.58,52.78,95.72,4.24,0.04,95.54,4.34,7.539999999999999,92.0,0.45999999999999996,80.30000000000001,1.24,18.459999999999997,74.96000000000001,23.82,1.22,70.34,27.96,1.7000000000000002,94.58,5.220000000000001,0.2,91.02,8.48,0.5,98.5,1.5,89.74,8.86,1.24,0.16,,1671344.73,949806.72,0.12,,,,,,,,,,,,,,
93.66,6.34,96.08,3.92,97.82,2.18,49.919999999999995,50.080000000000005,25.979999999999997,42.22,16.46,0.45999999999999996,0.45999999999999996,0.9400000000000001,0.48,2.26,2.1,0.7799999999999999,3.5000000000000004,1.02,0.76,1.26,1.02,0.3,95.76,1.1400000000000001,2.42,0.44,0.24,36.52,53.400000000000006,9.64,0.44,3.1492,53.339999999999996,6.76,5.82,6.12,4.04,5.58,6.54,5.66,6.140000000000001,87.74,12.22,45.96,53.5,0.54,55.52,43.38,1.0999999999999999,24.240000000000002,75.3,0.45999999999999996,39.2,8.98,51.82,95.66,4.3,0.04,95.28,4.5600000000000005,7.6,91.82000000000001,0.58,80.54,0.98,18.48,74.78,24.04,1.18,70.66,27.02,2.32,94.22,5.56,0.22,90.74,8.74,0.52,98.72,1.28,89.75999999999999,8.86,1.26,0.08,0.04,1674248.72,1402843.19,0.16,,0.04,,,,,,,,,,,,
93.67999999999999,6.32,96.36,3.64,97.88,2.12,48.64,51.35999999999999,26.16,41.92,16.18,0.44,0.38,0.96,0.52,2.54,1.8599999999999999,0.6,3.9800000000000004,1.0999999999999999,0.84,1.22,1.06,0.24,94.8,1.1199999999999999,3.1199999999999997,0.58,0.38,37.480000000000004,52.62,9.379999999999999,0.52,3.3016,52.78,6.52,4.9399999999999995,6.460000000000001,3.58,5.82,6.74,6.4799999999999995,6.68,88.12,11.86,47.699999999999996,51.54,0.76,57.04,42.059999999999995,0.8999999999999999,23.0,76.42,0.5599999999999999,39.24,8.5,52.26,95.86,4.14,,95.46,4.42,8.12,91.53999999999999,0.33999999999999997,79.9,1.28,18.82,74.26,24.42,1.32,71.72,26.779999999999998,1.5,94.08,5.64,0.27999999999999997,90.64,8.84,0.52,98.66,1.34,90.16,8.64,1.04,0.12,0.04,1672519.99,1029932.9199999999,0.12,,0.02,0.02,,,,,,,,,,,
93.76,6.239999999999999,96.36,3.64,97.89999999999999,2.1,49.94,50.06,25.919999999999998,41.699999999999996,16.919999999999998,0.52,0.4,1.08,0.45999999999999996,1.9800000000000002,2.42,0.9199999999999999,3.5000000000000004,0.86,0.84,1.32,0.8999999999999999,0.26,95.02000000000001,1.16,3.04,0.52,0.26,37.34,53.080000000000005,8.959999999999999,0.62,3.2604,53.779999999999994,6.619999999999999,5.48,7.22,3.7600000000000002,5.4399999999999995,5.92,6.16,5.62,89.03999999999999,10.96,46.98,52.62,0.4,55.900000000000006,43.28,0.8200000000000001,23.26,76.25999999999999,0.48,39.1,8.52,52.38,95.88,4.08,0.04,95.34,4.5600000000000005,7.779999999999999,91.82000000000001,0.4,79.9,1.28,18.82,75.68,23.26,1.06,71.14,26.96,1.9,94.24,5.66,0.1,90.74,8.459999999999999,0.8,98.54,1.46,90.2,8.28,1.28,0.2,0.04,1651758.3599999999,1040729.6300000001,0.1,,,,,,,,,,,,,,
93.96,6.04,96.1,3.9,97.61999999999999,2.3800000000000003,48.120000000000005,51.88,25.3,43.44,15.76,0.44,0.54,1.1199999999999999,0.52,2.04,2.16,0.74,4.08,0.76,0.7799999999999999,1.2,0.8200000000000001,0.3,95.7,1.04,2.5,0.52,0.24,36.84,53.26,9.26,0.64,3.3424,52.300000000000004,6.68,5.52,6.94,3.9,6.4,6.0600000000000005,5.9799999999999995,6.22,88.42,11.559999999999999,47.4,52.059999999999995,0.54,56.620000000000005,42.46,0.9199999999999999,22.88,76.42,0.7000000000000001,39.800000000000004,8.559999999999999,51.64,96.14,3.7800000000000002,0.08,95.62,4.3,8.559999999999999,91.06,0.38,80.16,1.32,18.52,74.8,23.880000000000003,1.3,71.52,26.619999999999997,1.8599999999999999,94.32000000000001,5.38,0.3,90.9,8.34,0.76,98.88,1.1199999999999999,89.94,8.3,1.6,0.1,0.04,1705901.91,1627503.58,0.08,,0.02,,,0.02,,,,,0.02,,,,
92.9,7.1,96.89999999999999,3.1,98.4,1.6,53.2,46.800000000000004,25.8,44.4,14.6,0.7000000000000001,0.4,1.0,0.3,2.7,1.7999999999999998,0.3,4.1000000000000005,0.8999999999999999,0.7000000000000001,1.0,0.8,0.5,95.89999999999999,1.0999999999999999,2.5,0.3,0.2,34.5,54.800000000000004,10.299999999999999,0.4,3.191,54.300000000000004,7.1,5.6000000000000005,6.4,2.7,5.4,6.4,6.1,6.0,86.8,13.200000000000001,46.1,53.300000000000004,0.6,56.3,42.5,1.2,21.7,77.8,0.5,35.4,9.9,54.7,95.6,4.3999999999999995,,95.7,4.2,8.1,91.5,0.4,82.1,1.0,16.900000000000002,76.0,22.0,2.0,69.19999999999999,28.4,2.4,93.8,5.800000000000001,0.4,90.0,9.2,0.8,98.6,1.4000000000000001,90.10000000000001,8.7,1.0999999999999999,0.1,,331376.13,190333.7,0.1,,,,,,,,,,,,,,
93.5,6.5,96.39999999999999,3.5999999999999996,97.89999999999999,2.1,49.8,50.2,23.3,43.9,17.4,0.3,0.5,0.8,0.7000000000000001,2.0,1.9,0.7000000000000001,4.6,1.0999999999999999,0.7000000000000001,0.8999999999999999,1.0999999999999999,0.1,96.0,0.8,2.3,0.8,0.1,34.0,55.50000000000001,10.4,0.1,2.918,57.3,5.4,5.3,5.1,2.9000000000000004,3.9,5.3,7.3999999999999995,7.3999999999999995,87.4,12.6,43.3,55.800000000000004,0.8999999999999999,53.800000000000004,45.6,0.6,25.4,73.8,0.8,41.699999999999996,9.5,48.8,95.0,4.8,0.2,95.1,4.6,7.3,91.9,0.8,82.69999999999999,1.0999999999999999,16.2,74.7,23.9,1.4000000000000001,70.3,27.900000000000002,1.7999999999999998,93.30000000000001,6.2,0.5,91.0,8.5,0.5,98.3,1.7000000000000002,90.9,8.0,0.8999999999999999,0.2,,319616.07000000007,295223.54000000004,0.3,,,,,,,,,,,,,,
92.2,7.8,95.8,4.2,97.5,2.5,48.699999999999996,51.300000000000004,25.7,43.3,15.4,0.3,0.4,1.2,0.6,2.5,2.1,0.8,3.8,1.0999999999999999,1.0,0.6,0.8999999999999999,0.3,94.8,2.1,2.3,0.4,0.4,37.5,51.7,10.299999999999999,0.5,3.63,51.2,6.0,6.2,5.5,4.2,5.5,6.7,6.4,8.3,87.6,12.4,47.099999999999994,52.6,0.3,57.4,41.699999999999996,0.8999999999999999,22.6,76.7,0.7000000000000001,40.8,9.700000000000001,49.5,96.8,3.2,,94.6,5.3,8.1,91.2,0.7000000000000001,81.10000000000001,1.4000000000000001,17.5,74.2,24.4,1.4000000000000001,73.0,25.2,1.7999999999999998,93.30000000000001,6.3,0.4,89.5,10.2,0.3,98.8,1.2,87.6,10.7,1.6,0.1,,348618.95,419342.53,0.1,,,,,,,,,,,,,,
92.80000000000001,7.199999999999999,96.39999999999999,3.5999999999999996,97.39999999999999,2.6,46.800000000000004,53.2,25.4,43.0,16.2,0.1,0.4,0.8,0.4,2.1999999999999997,2.1,0.3,5.0,0.7000000000000001,1.0999999999999999,1.5,0.7000000000000001,0.1,95.3,1.6,2.3,0.6,0.2,36.4,55.300000000000004,8.0,0.3,3.305,53.6,6.5,4.9,6.4,3.2,6.6000000000000005,6.6000000000000005,5.800000000000001,6.4,88.2,11.799999999999999,43.7,55.7,0.6,53.900000000000006,45.6,0.5,21.6,77.8,0.6,35.9,9.0,55.1,96.7,3.3000000000000003,,95.3,4.6,8.200000000000001,91.0,0.8,81.6,1.0,17.4,72.5,26.0,1.5,71.89999999999999,26.0,2.1,94.5,5.2,0.3,91.2,8.1,0.7000000000000001,98.4,1.6,88.6,10.0,1.2,0.2,,334282.8,203070.07,0.1,,,,,,,,,,,,,,
94.19999999999999,5.800000000000001,97.0,3.0,98.5,1.5,49.5,50.5,27.3,41.4,15.0,0.2,0.8,1.4000000000000001,0.6,2.4,2.6,0.4,4.0,0.7000000000000001,0.8999999999999999,0.8999999999999999,1.3,0.1,95.19999999999999,1.0,3.5000000000000004,0.3,,37.9,52.1,9.4,0.6,3.219,54.1,6.0,4.7,5.7,3.3000000000000003,5.7,6.5,7.3999999999999995,6.6000000000000005,86.5,13.5,48.3,51.300000000000004,0.4,58.599999999999994,40.0,1.4000000000000001,24.4,75.0,0.6,39.900000000000006,9.700000000000001,50.4,94.69999999999999,5.2,0.1,95.3,4.5,9.4,90.2,0.4,79.3,1.7999999999999998,18.9,75.9,23.1,1.0,71.1,27.500000000000004,1.4000000000000001,93.89999999999999,6.0,0.1,91.60000000000001,7.9,0.5,97.2,2.8000000000000003,90.10000000000001,8.200000000000001,1.7000000000000002,,,336450.02999999997,259157.30000000002,0.2,,,,,,,,,,,,,,
92.2,7.8,96.89999999999999,3.1,98.4,1.6,51.2,48.8,23.200000000000003,42.6,17.0,1.0,0.3,0.8,0.5,1.9,2.4,0.5,4.1000000000000005,1.4000000000000001,0.8999999999999999,2.1999999999999997,1.2,,93.8,1.5,3.8,0.5,0.4,36.5,53.300000000000004,9.3,0.8999999999999999,3.006,51.9,5.4,5.8999999999999995,7.000000000000001,4.0,5.5,6.2,6.0,8.1,86.4,13.5,44.6,55.00000000000001,0.4,55.300000000000004,43.4,1.3,22.2,77.2,0.6,39.300000000000004,10.4,50.3,95.89999999999999,4.1000000000000005,,96.0,3.9,7.9,91.8,0.3,80.60000000000001,1.6,17.8,73.6,25.1,1.3,69.89999999999999,27.800000000000004,2.3,94.19999999999999,5.5,0.3,91.0,8.200000000000001,0.8,99.2,0.8,90.8,7.9,1.2,0.1,,333002.81999999995,305151.02999999997,0.1,,0.1,,,,,,,,,,,,
94.19999999999999,5.800000000000001,96.3,3.6999999999999997,97.6,2.4,49.7,50.3,26.5,40.699999999999996,16.6,0.3,0.4,1.0999999999999999,0.6,2.6,2.1,0.8,3.9,0.8999999999999999,0.5,1.7000000000000002,0.7000000000000001,0.6,94.89999999999999,1.7000000000000002,3.4000000000000004,,,38.1,53.2,8.1,0.6,3.535,55.00000000000001,5.4,6.0,5.4,3.8,4.5,6.5,6.2,7.199999999999999,88.8,11.200000000000001,46.9,52.900000000000006,0.2,56.699999999999996,42.699999999999996,0.6,24.4,75.0,0.6,41.099999999999994,8.5,50.4,96.39999999999999,3.5999999999999996,,95.8,4.1000000000000005,8.1,91.4,0.5,81.5,1.0999999999999999,17.4,73.4,25.1,1.5,72.2,25.6,2.1999999999999997,93.7,6.0,0.3,90.7,8.7,0.6,98.9,1.0999999999999999,90.0,8.0,1.7000000000000002,0.2,0.1,337084.95,209985.99,0.1,,,,,,,,,,,,,,
95.19999999999999,4.8,96.2,3.8,97.3,2.7,49.1,50.9,24.099999999999998,45.5,15.299999999999999,0.2,0.3,1.0999999999999999,0.5,3.1,2.3,0.8,3.2,0.8999999999999999,0.8,1.0,0.8,0.1,95.1,1.4000000000000001,2.9000000000000004,0.1,0.5,39.0,51.800000000000004,8.1,1.0999999999999999,3.666,54.400000000000006,5.4,5.6000000000000005,6.4,3.9,5.4,6.4,6.4,6.1,88.3,11.700000000000001,45.0,54.300000000000004,0.7000000000000001,53.6,45.2,1.2,23.9,75.2,0.8999999999999999,38.3,7.6,54.1,96.89999999999999,3.0,0.1,95.19999999999999,4.6,7.9,91.4,0.7000000000000001,80.80000000000001,0.6,18.6,74.3,24.4,1.3,70.0,28.000000000000004,2.0,93.4,6.5,0.1,92.30000000000001,6.7,1.0,99.0,1.0,90.0,8.0,1.9,0.1,,339623.65,269839.77,0.2,,,,,,,,,,,,,,
94.6,5.4,97.2,2.8000000000000003,98.8,1.2,48.4,51.6,25.7,40.9,17.4,0.5,0.3,1.0,0.2,2.0,3.3000000000000003,0.5,4.3,1.2,0.5,1.7000000000000002,0.3,0.2,94.69999999999999,1.7000000000000002,2.8000000000000003,0.5,0.3,34.0,55.800000000000004,9.1,1.0999999999999999,3.117,53.800000000000004,6.2,4.3,6.5,3.4000000000000004,6.4,7.3,5.3,6.800000000000001,88.6,11.4,44.5,54.50000000000001,1.0,53.300000000000004,45.9,0.8,23.799999999999997,75.5,0.7000000000000001,38.1,7.3,54.6,95.7,4.2,0.1,96.0,3.9,7.3999999999999995,92.10000000000001,0.5,79.10000000000001,1.3,19.6,74.3,24.5,1.2,72.1,26.700000000000003,1.2,94.0,5.800000000000001,0.2,90.60000000000001,8.7,0.7000000000000001,98.9,1.0999999999999999,89.60000000000001,8.9,1.0999999999999999,0.4,,325186.06,350823.69999999995,0.1,,,,,,,,,,,,,,
95.1,4.9,95.3,4.7,97.39999999999999,2.6,51.800000000000004,48.199999999999996,26.1,45.0,15.0,0.4,0.6,1.0999999999999999,0.4,2.1,1.0999999999999999,0.7000000000000001,3.8,1.0999999999999999,0.3,0.8,1.2,0.3,94.5,1.3,2.8000000000000003,0.8999999999999999,0.5,34.9,53.5,11.200000000000001,0.4,3.071,53.0,6.0,5.6000000000000005,7.6,3.2,5.800000000000001,5.8999999999999995,6.800000000000001,6.1,88.8,11.200000000000001,47.3,52.0,0.7000000000000001,55.60000000000001,43.3,1.0999999999999999,22.400000000000002,77.4,0.2,37.7,8.1,54.2,95.5,4.5,,96.3,3.6999999999999997,6.7,92.60000000000001,0.7000000000000001,82.19999999999999,1.2,16.6,75.5,23.1,1.4000000000000001,68.60000000000001,29.2,2.1999999999999997,94.0,5.8999999999999995,0.1,90.5,8.7,0.8,98.7,1.3,89.60000000000001,8.7,1.7000000000000002,,,326342.41000000003,300509.23,,,,,,,,,,,,,,,
93.7,6.3,96.03333333333333,3.966666666666667,97.83333333333334,2.166666666666667,49.5,50.5,25.833333333333336,42.4,17.133333333333333,0.5333333333333333,0.46666666666666673,0.7333333333333333,0.36666666666666664,2.5,2.1333333333333333,0.6,3.2333333333333334,0.8333333333333334,0.7000000000000001,1.5,0.7666666666666666,0.26666666666666666,94.83333333333334,1.3666666666666667,2.966666666666667,0.5333333333333333,0.3,37.06666666666666,52.36666666666666,9.966666666666667,0.6,3.4093333333333335,52.800000000000004,6.166666666666667,6.133333333333333,6.366666666666666,3.733333333333334,6.1,6.266666666666667,6.033333333333333,6.4,89.1,10.9,46.0,53.5,0.5,55.13333333333333,44.233333333333334,0.6333333333333333,23.200000000000003,76.4,0.4,39.166666666666664,8.5,52.33333333333333,95.73333333333333,4.233333333333333,0.03333333333333333,95.66666666666667,4.3,8.733333333333333,90.86666666666666,0.4,80.53333333333333,1.2333333333333334,18.23333333333333,75.13333333333333,23.966666666666665,0.8999999999999999,71.3,26.700000000000003,2.0,94.33333333333334,5.533333333333333,0.13333333333333333,91.03333333333333,8.200000000000001,0.7666666666666666,98.2,1.7999999999999998,90.5,7.466666666666668,1.6666666666666667,0.26666666666666666,0.03333333333333333,1012009.35,1163469.26,0.03333333333333333,,,,,0.03333333333333333,0.03333333333333333,,,,,,,,
94.73333333333333,5.266666666666667,95.86666666666666,4.133333333333333,97.73333333333333,2.2666666666666666,49.56666666666666,50.43333333333333,24.933333333333334,42.199999999999996,16.766666666666666,0.46666666666666673,0.4,1.3666666666666667,0.4,2.433333333333333,2.1,0.6,4.233333333333333,1.1333333333333333,0.5333333333333333,1.2,0.9333333333333335,0.3,95.43333333333334,1.2666666666666666,2.533333333333333,0.4333333333333333,0.33333333333333337,37.93333333333334,52.2,9.2,0.6666666666666667,3.538,53.233333333333334,7.1,5.366666666666667,5.866666666666666,3.3000000000000003,5.533333333333333,5.933333333333334,6.533333333333332,7.133333333333333,89.5,10.5,46.7,52.83333333333333,0.46666666666666673,54.666666666666664,44.3,1.0333333333333332,23.633333333333333,75.86666666666667,0.5,39.13333333333333,7.566666666666666,53.300000000000004,95.8,4.2,,95.46666666666667,4.5,8.066666666666666,91.73333333333333,0.2,80.33333333333333,1.3,18.366666666666667,75.13333333333333,23.866666666666667,1.0,71.26666666666667,27.3,1.4333333333333333,94.06666666666666,5.666666666666666,0.26666666666666666,90.7,8.533333333333333,0.7666666666666666,98.86666666666667,1.1333333333333333,89.93333333333334,8.233333333333333,1.7000000000000002,0.13333333333333333,,1018200.52,947966.9500000001,0.03333333333333333,,,,,,,,,,,,,,
94.0,6.0,95.19999999999999,4.8,97.06666666666666,2.933333333333333,50.26666666666667,49.733333333333334,25.366666666666664,41.63333333333333,18.0,0.8333333333333334,0.46666666666666673,0.8999999999999999,0.7000000000000001,1.9,2.033333333333333,0.7000000000000001,3.5333333333333337,0.8999999999999999,0.6333333333333333,1.3,0.7666666666666666,0.33333333333333337,94.76666666666667,1.6,2.7666666666666666,0.5,0.36666666666666664,37.93333333333334,51.6,9.700000000000001,0.7666666666666666,3.5886666666666667,53.666666666666664,5.566666666666667,4.6,6.266666666666667,3.9,5.566666666666667,6.566666666666666,6.7,7.166666666666667,87.83333333333333,12.166666666666668,45.666666666666664,53.6,0.7333333333333333,54.7,44.1,1.2,23.533333333333335,75.83333333333333,0.6333333333333333,39.4,8.633333333333333,51.96666666666667,96.03333333333333,3.966666666666667,,95.36666666666666,4.5,7.866666666666666,91.63333333333334,0.5,79.56666666666666,1.3333333333333335,19.1,73.8,24.933333333333334,1.2666666666666666,72.1,25.8,2.1,94.69999999999999,5.133333333333334,0.16666666666666669,90.53333333333333,9.066666666666666,0.4,98.7,1.3,88.83333333333333,9.033333333333333,1.7666666666666668,0.33333333333333337,0.03333333333333333,1032716.95,642565.24,0.13333333333333333,,,,,,,,,,,,,,
93.83333333333333,6.166666666666667,96.16666666666667,3.833333333333333,98.1,1.9,50.1,49.9,25.133333333333336,43.4,16.166666666666664,0.5,0.23333333333333336,1.0333333333333332,0.4333333333333333,1.9666666666666666,2.3333333333333335,0.8333333333333334,3.4666666666666663,1.4000000000000001,0.5666666666666667,1.2333333333333334,1.0,0.3,95.5,1.1333333333333333,2.566666666666667,0.4333333333333333,0.36666666666666664,35.766666666666666,54.233333333333334,9.4,0.6,3.236666666666667,53.06666666666666,6.633333333333333,5.7,6.5,3.2333333333333334,5.666666666666666,5.5,6.866666666666667,6.833333333333333,88.9,11.066666666666666,48.36666666666667,51.06666666666667,0.5666666666666667,56.8,42.13333333333333,1.0666666666666667,22.6,76.8,0.5666666666666667,39.43333333333333,8.033333333333333,52.53333333333333,95.7,4.3,,96.0,3.9,7.166666666666667,92.30000000000001,0.5333333333333333,79.86666666666666,1.2,18.933333333333334,75.7,23.1,1.2,70.23333333333333,28.1,1.6666666666666667,93.2,6.6000000000000005,0.2,91.3,8.166666666666666,0.5333333333333333,98.56666666666666,1.4333333333333333,90.76666666666667,8.033333333333333,1.0333333333333332,0.13333333333333333,,1009725.44,1029891.51,0.1,,0.03333333333333333,0.03333333333333333,,0.03333333333333333,,,,,,,,,
92.80000000000001,7.199999999999999,95.93333333333334,4.066666666666666,97.76666666666667,2.2333333333333334,48.66666666666667,51.33333333333333,24.099999999999998,43.333333333333336,16.6,0.4333333333333333,0.4,1.5333333333333332,0.5333333333333333,2.5,1.866666666666667,0.8333333333333334,3.7666666666666666,0.9666666666666667,0.7666666666666666,1.0333333333333332,1.2333333333333334,0.1,95.26666666666667,1.2333333333333334,2.966666666666667,0.33333333333333337,0.2,37.166666666666664,53.1,9.0,0.7333333333333333,3.4486666666666665,53.766666666666666,6.533333333333332,5.133333333333334,6.533333333333332,3.5666666666666664,6.033333333333333,5.766666666666667,5.833333333333333,6.833333333333333,88.1,11.899999999999999,48.6,50.7,0.7000000000000001,57.599999999999994,41.3,1.0999999999999999,22.733333333333334,76.73333333333333,0.5333333333333333,39.86666666666667,8.366666666666667,51.76666666666667,95.93333333333334,4.066666666666666,,95.63333333333334,4.3,7.199999999999999,92.23333333333333,0.5666666666666667,78.63333333333333,1.1333333333333333,20.233333333333334,76.2,22.53333333333333,1.2666666666666666,70.43333333333334,27.73333333333333,1.8333333333333333,93.56666666666666,6.366666666666666,0.06666666666666667,90.86666666666666,8.666666666666668,0.46666666666666673,98.7,1.3,89.03333333333333,9.133333333333333,1.6,0.23333333333333336,,1024741.46,774818.6099999999,0.06666666666666667,,,,,,,,,,,,,,
